destination_id,state_ut_name,state_ut_slug,destination_name,destination_slug,destination_type,country_code,latitude,longitude,description,tags,image_url,official_url,content_source,geo_source,source_confidence,last_synced_at
madhya-pradesh--sanchi,Madhya Pradesh,madhya-pradesh,Sanchi,sanchi,city_or_area,IN,23.47944444,77.73972222,"Plan your Sanchi tour with our Sanchi tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Sanchi city.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/madhya-pradesh/sanchi,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
madhya-pradesh--ujjain,Madhya Pradesh,madhya-pradesh,Ujjain,ujjain,city_or_area,IN,23.182777777778,75.777222222222,,"[""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/madhya-pradesh/ujjain,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
maharashtra--amravati,Maharashtra,maharashtra,Amravati,amravati,city_or_area,IN,20.93,77.75,"Amravati is a city located in the state of Maharashtra, India. It is situated at the confluence of two rivers - the Wardha and Bhima rivers.","[""heritage"", ""mountains"", ""nature""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/maharashtra/amravati,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
maharashtra--chhatrapati-sambhaji-nagar,Maharashtra,maharashtra,Chhatrapati Sambhaji Nagar,chhatrapati-sambhaji-nagar,city_or_area,IN,19.859276,75.310646,"Explore the heritage and charm of Chhatrapati Sambhaji Nagar. Discover history, culture, and more in this vibrant city of Maharashtra, India.","[""adventure"", ""nature"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/maharashtra/chhatrapati-sambhaji-nagar,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
maharashtra--igatpuri,Maharashtra,maharashtra,Igatpuri,igatpuri,city_or_area,IN,19.694053,73.562379,A hilly haven in the lap of Western Ghats,"[""mountains""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/maharashtra/igatpuri,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
maharashtra--jalgaon,Maharashtra,maharashtra,Jalgaon,jalgaon,city_or_area,IN,18.65,75.1,"Plan your Jalgaon tour with our Jalgaon tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Jalgaon city.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/maharashtra/jalgaon,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
maharashtra--kolhapur,Maharashtra,maharashtra,Kolhapur,kolhapur,city_or_area,IN,16.7,74.233333333333,"Kolhapur is a city in the Indian state of Maharashtra, located on the banks of the Panchganga River. With its rich cultural heritage, beautiful temples","[""heritage"", ""nature"", ""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/maharashtra/kolhapur,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
maharashtra--mahabaleshwar,Maharashtra,maharashtra,Mahabaleshwar,mahabaleshwar,city_or_area,IN,17.925,73.6575,"Take a trip to Mahabaleshwar, Maharashtra and explore its stunning landscapes, lush green forests, and breathtaking views.","[""heritage"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/maharashtra/mahabaleshwar,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
maharashtra--mumbai,Maharashtra,maharashtra,Mumbai,mumbai,city_or_area,IN,19.075833333333332,72.8775,"Explore Mumbai, the capital of Maharashtra in India. Discover the city's vibrant culture, iconic landmarks, and delicious cuisine.","[""adventure"", ""beach"", ""mountains"", ""nature"", ""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/maharashtra/mumbai,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
maharashtra--nagpur,Maharashtra,maharashtra,Nagpur,nagpur,city_or_area,IN,21.149722222222223,79.08055555555555,"Discover the beauty of Nagpur! From stunning historical sites to vibrant shopping centers, there's something for everyone in this vibrant city.","[""heritage"", ""mountains"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/maharashtra/nagpur,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
maharashtra--nashik,Maharashtra,maharashtra,Nashik,nashik,city_or_area,IN,19.994166666667,73.797222222222,"Welcome to Nashik, Maharashtra! Explore the vibrant city and its stunning surroundings. From ancient temples to modern attractions, Nashik has something for everyone.","[""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/maharashtra/nashik,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
maharashtra--pune,Maharashtra,maharashtra,Pune,pune,city_or_area,IN,18.52111111111111,73.85527777777777,"Experience the beauty of Pune with a visit. Explore the city's culture, history, and attractions with a tour. Enjoy the sights and sounds of this vibrant city!","[""heritage""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/maharashtra/pune,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
maharashtra--satara,Maharashtra,maharashtra,Satara,satara,city_or_area,IN,17.7,74.0,"Plan your Satara tour with our Satara tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Satara city.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/maharashtra/satara,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
manipur--imphal,Manipur,manipur,Imphal,imphal,city_or_area,IN,24.82,93.95,"Imphal is the capital of Manipur. Explore the ancient temples, lush green hills and vibrant markets of Imphal with our comprehensive guide to the best places to visit.","[""heritage"", ""mountains"", ""shopping"", ""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/manipur/imphal,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
meghalaya--cherrapunjee,Meghalaya,meghalaya,Cherrapunjee,cherrapunjee,city_or_area,IN,25.279166666667,91.724166666667,"Cherrapunji is a must-visit destination in India. Explore the breathtaking beauty of this place with its lush green hills, cascading waterfalls, and unique culture.","[""mountains"", ""nature""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/meghalaya/cherrapunjee,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
meghalaya--shillong,Meghalaya,meghalaya,Shillong,shillong,city_or_area,IN,25.574444444444,91.878888888889,"Discover the best tourist places to visit in Shillong, like waterfalls, museums, parks and more. Explore the Shillong's unique culture and attractions.","[""culture"", ""mountains"", ""nature"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/meghalaya/shillong,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
mizoram--aizawl,Mizoram,mizoram,Aizawl,aizawl,city_or_area,IN,23.733333333333,92.716666666667,"Explore the beauty of Aizawl, India with a visit to its top tourist attractions. Discover breathtaking views, cultural sites, and historical places & more.","[""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/mizoram/aizawl,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
mizoram--champhai,Mizoram,mizoram,Champhai,champhai,city_or_area,IN,23.474444444444,93.325555555556,"Visit Champhai, India and explore its beautiful tourist attractions. From breathtaking views of the Himalayas to the lush green valleys, Champhai has something for everyone.","[""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/mizoram/champhai,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
mizoram--lunglei,Mizoram,mizoram,Lunglei,lunglei,city_or_area,IN,22.91,92.76,Lunglei is a city in the Indian state of Mizoram. It is the second-largest city in the state and serves as its administrative capital.,"[""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/mizoram/lunglei,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
mizoram--serchhip,Mizoram,mizoram,Serchhip,serchhip,city_or_area,IN,23.3,92.83,"Explore the hidden treasures of Serchhip, a captivating destination in India. Discover scenic landscapes, vibrant culture, and must-visit spots like Vantawng Falls, Thenzawl Deer Park, and Chhingpuii Thlan for an unforgettable travel experience.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/mizoram/serchhip,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
nagaland--dimapur,Nagaland,nagaland,Dimapur,dimapur,city_or_area,IN,25.9125,93.741666666667,"Discover the beauty of Dimapur, Nagaland. Explore the culture, cuisine and attractions of this vibrant city. Uncover the rich history.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/nagaland/dimapur,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
nagaland--kohima,Nagaland,nagaland,Kohima,kohima,city_or_area,IN,25.666666666667,94.119444444444,"Visit Kohima, the capital of Nagaland and explore its rich culture, diverse wildlife, and stunning landscapes. From breathtaking waterfalls to bustling markets.","[""culture"", ""nature"", ""shopping"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/nagaland/kohima,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
nagaland--mokokchung,Nagaland,nagaland,Mokokchung,mokokchung,city_or_area,IN,26.316666666667,94.516666666667,"Experience the beauty of Mokokchung, India. From breathtaking mountains to lush green forests, there's something for everyone. Visit best places to visit in Mokokchung.","[""mountains""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/nagaland/mokokchung,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
odisha--bhubaneswar,Odisha,odisha,Bhubaneswar,bhubaneswar,city_or_area,IN,20.295,85.825,"Bhubaneswar is a vibrant city in India with a rich cultural heritage. Explore famous places & tourist attractions of Bhubaneswar, including temples, monuments, & more.","[""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/odisha/bhubaneswar,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
odisha--cuttack,Odisha,odisha,Cuttack,cuttack,city_or_area,IN,20.45,85.866666666667,"Explore the historical city of Cuttack, Odisha. Discover top attractions, places to visit, and things to do in Cuttack.","[""culture"", ""heritage"", ""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/odisha/cuttack,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
odisha--koraput,Odisha,odisha,Koraput,koraput,city_or_area,IN,18.8083,82.7083,"Explore the picturesque hills and valleys of Koraput, Odisha. From tribal culture to wildlife sanctuaries, this region is a paradise for nature lovers.","[""adventure"", ""mountains"", ""nature"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/odisha/koraput,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
odisha--mayurbhanj,Odisha,odisha,Mayurbhanj,mayurbhanj,city_or_area,IN,21.933,86.733,"Plan your Mayurbhanj tour with our Mayurbhanj tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Mayurbhanj city.","[""mountains"", ""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/odisha/mayurbhanj,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
odisha--puri,Odisha,odisha,Puri,puri,city_or_area,IN,19.8076083,85.8252538,Welcome to Puri Odisha - the official website for the beautiful city of Puri. Explore everything there is to know about this ancient city.,[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/odisha/puri,incredible_india,nominatim,0.75,2026-04-02T12:17:26.306986+00:00
puducherry--puducherry,Puducherry,puducherry,Puducherry,puducherry,city_or_area,IN,11.93,79.83,"Explore the beautiful Union Territory of Puducherry, India. Discover the unique culture, beaches, and attractions that make Puducherry a must-visit destination.","[""beach""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/puducherry/puducherry,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
punjab--amritsar,Punjab,punjab,Amritsar,amritsar,city_or_area,IN,31.626917,74.87704,"Explore the vibrant city of Amritsar, India and its many attractions. Visit the iconic Golden Temple, experience the colorful culture of Swarn Mandir, and more.","[""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/punjab/amritsar,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
punjab--fatehgarh-sahib,Punjab,punjab,Fatehgarh Sahib,fatehgarh-sahib,city_or_area,IN,30.38,76.23,,[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/punjab/fatehgarh-sahib,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
punjab--jalandhar,Punjab,punjab,Jalandhar,jalandhar,city_or_area,IN,31.33,75.57,"Explore the beautiful city of Jalandhar and its many attractions. From ancient monuments to modern shopping malls, discover the best places to visit in Jalandhar.","[""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/punjab/jalandhar,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
punjab--kapurthala,Punjab,punjab,Kapurthala,kapurthala,city_or_area,IN,31.379444444444,75.384722222222,"Explore Kapurthala's rich heritage, magnificent architecture, and vibrant culture. Discover the essence of Punjab in this historic city of India.","[""heritage"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/punjab/kapurthala,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
punjab--ludhiana,Punjab,punjab,Ludhiana,ludhiana,city_or_area,IN,30.908333333333,75.848611111111,"Experience the beauty of Ludhiana, India. From its vibrant culture to its stunning architecture, there's something for everyone in this bustling city.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/punjab/ludhiana,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
punjab--pathankot,Punjab,punjab,Pathankot,pathankot,city_or_area,IN,32.268888888889,75.649722222222,"Discover the beauty of Pathankot, Punjab. From its rich culture and heritage to its stunning landscapes and picturesque views, Pathankot has something for everyone.","[""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/punjab/pathankot,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
punjab--patiala,Punjab,punjab,Patiala,patiala,city_or_area,IN,30.566666666667,76.633333333333,"Welcome to Patiala, Punjab - the city of gardens and culture. Explore the rich heritage and culture of this vibrant city, experience its unique cuisine.","[""heritage"", ""nature"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/punjab/patiala,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
punjab--rupnagar,Punjab,punjab,Rupnagar,rupnagar,city_or_area,IN,30.97,76.51,"Plan your Rupnagar tour with our Rupnagar tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Rupnagar city.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/punjab/rupnagar,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
rajasthan--ajmer,Rajasthan,rajasthan,Ajmer,ajmer,city_or_area,IN,26.468,74.639,"Get the best of Ajmer, Rajasthan with our comprehensive guide. From attractions and activities to restaurants and hotels, we have all you need to plan your perfect trip.","[""nature""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/rajasthan/ajmer,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
rajasthan--alwar,Rajasthan,rajasthan,Alwar,alwar,city_or_area,IN,27.57,76.6,"Discover the beauty of Alwar, Rajasthan. Explore its rich culture, heritage, and wildlife. Enjoy the best of nature and local cuisines.","[""culture"", ""heritage"", ""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/rajasthan/alwar,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
rajasthan--bharatpur,Rajasthan,rajasthan,Bharatpur,bharatpur,city_or_area,IN,27.22,77.5,"Plan your Bharatpur tour with our Bharatpur tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Bharatpur city.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/rajasthan/bharatpur,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
rajasthan--bikaner,Rajasthan,rajasthan,Bikaner,bikaner,city_or_area,IN,28.018055555556,73.316944444444,"Welcome to Bikaner, Rajasthan! Explore the city's rich culture, heritage, and attractions. From its forts and palaces to its delicious food.","[""heritage""]",https://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/rajasthan/bikaner,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
rajasthan--bundi,Rajasthan,rajasthan,Bundi,bundi,city_or_area,IN,25.4417,75.6417,"Visit Bundi, a beautiful city located in Rajasthan, India. Explore its rich culture and history with its many monuments, temples, lakes and other attractions.","[""heritage"", ""nature"", ""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/rajasthan/bundi,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
rajasthan--chittorgarh,Rajasthan,rajasthan,Chittorgarh,chittorgarh,city_or_area,IN,24.88,74.62,"Explore the city of Chittorgarh, Rajasthan - an ancient city with a rich history and culture. Discover its unique attractions, explore its vibrant markets.","[""culture"", ""heritage"", ""shopping"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/rajasthan/chittorgarh,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
rajasthan--dholpur,Rajasthan,rajasthan,Dholpur,dholpur,city_or_area,IN,26.7,77.9,"Discover the top attractions in Dholpur, India, including stunning palaces, historic forts, and scenic natural beauty.","[""heritage""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/rajasthan/dholpur,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
rajasthan--jaipur,Rajasthan,rajasthan,Jaipur,jaipur,city_or_area,IN,26.915,75.82,"Visit Jaipur and explore its many wonders. From the majestic forts and palaces to the stunning temples, Jaipur has something to offer everyone. Know more.","[""heritage"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/rajasthan/jaipur,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
rajasthan--jaisalmer,Rajasthan,rajasthan,Jaisalmer,jaisalmer,city_or_area,IN,26.916666666667,70.916666666667,"Experience the beauty and culture of Jaisalmer, Rajasthan. Explore the golden sand dunes, majestic forts, vibrant bazaars and stunning lakes.","[""desert"", ""heritage"", ""nature"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/rajasthan/jaisalmer,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
rajasthan--jodhpur,Rajasthan,rajasthan,Jodhpur,jodhpur,city_or_area,IN,26.294444444444444,73.02777777777777,"Experience the beauty and culture of Jodhpur, India. Explore its majestic forts, temples, and gardens. Enjoy the unique cuisine and vibrant nightlife of this historic city.","[""heritage"", ""nature"", ""shopping"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/rajasthan/jodhpur,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
rajasthan--mount-abu,Rajasthan,rajasthan,Mount Abu,mount-abu,city_or_area,IN,24.5925,72.708333333333,Rajasthan’s Hidden Paradise,[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/rajasthan/mount-abu,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
rajasthan--palace-on-wheels-experience-royalty-on-india-s-luxury-train-route-price-details,Rajasthan,rajasthan,Palace on Wheels: Experience Royalty on India's Luxury Train - Route & Price Details,palace-on-wheels-experience-royalty-on-india-s-luxury-train-route-price-details,city_or_area,IN,,,"Experience the Palace on Wheels, India’s iconic luxury train, offering a royal journey through Rajasthan's landscapes, rich culture, and historic landmarks. Discover the route, price, and fare for this royal adventure.","[""heritage""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/rajasthan/palace-on-wheels-luxury-train-royal-experience,incredible_india,,0.0,2026-04-02T12:17:26.306986+00:00
rajasthan--udaipur,Rajasthan,rajasthan,Udaipur,udaipur,city_or_area,IN,24.583333333333,73.683333333333,Places to visit in udaipur- Explore the city's unique culture and heritage while visiting some of its most popular attractions.,"[""heritage"", ""nature"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/rajasthan/udaipur,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
sikkim--gangtok,Sikkim,sikkim,Gangtok,gangtok,city_or_area,IN,27.33,88.62,"Gangtok is the capital of Sikkim, India. It is a popular tourist destination known for its beautiful landscapes, monasteries, and vibrant culture. Know more.","[""nature""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/sikkim/gangtok,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
sikkim--mangan,Sikkim,sikkim,Mangan,mangan,city_or_area,IN,27.516666666667,88.533333333333,"Explore the beauty of Mangan and discover its unique culture. Enjoy a range of activities, from adventure sports to cultural experiences, and more.","[""nature""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/sikkim/mangan,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
sikkim--pelling,Sikkim,sikkim,Pelling,pelling,city_or_area,IN,27.3,88.233333333333,"Discover the beauty of Sikkim with Pelling. Enjoy breathtaking views, explore local culture and cuisine, and create unforgettable memories.","[""nature"", ""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/sikkim/pelling,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
tamil-nadu--chennai,Tamil Nadu,tamil-nadu,Chennai,chennai,city_or_area,IN,13.0825,80.275,"Explore the best of Chennai with our list of top tourist attractions, nearby places, & things to do. View the best cultural sites, historical monuments & more.","[""culture"", ""heritage"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/tamil-nadu/chennai,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
tamil-nadu--coimbatore,Tamil Nadu,tamil-nadu,Coimbatore,coimbatore,city_or_area,IN,11.000833333333333,76.96333333333334,"Explore the vibrant city of Coimbatore, India. Discover the best places to visit, things to do, local cuisine & more. Get tips on attractions and more.",[],https://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/tamil-nadu/coimbatore,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
tamil-nadu--kanchipuram,Tamil Nadu,tamil-nadu,Kanchipuram,kanchipuram,city_or_area,IN,12.67,79.99,"Kanchipuram is a city in the state of Tamil Nadu, India. It is known for its ancient temples and beautiful silk sarees.","[""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/tamil-nadu/kanchipuram,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
tamil-nadu--kanniyakumari,Tamil Nadu,tamil-nadu,Kanniyakumari,kanniyakumari,city_or_area,IN,8.0911111111111,77.541666666667,"Visit Kanniyakumari, Tamil Nadu and experience the beauty of India's southernmost tip. Explore beaches, temples, historical sites, and more.","[""beach"", ""heritage"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/tamil-nadu/kanniyakumari,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
tamil-nadu--madurai,Tamil Nadu,tamil-nadu,Madurai,madurai,city_or_area,IN,9.9196611111111,78.119394444444,"Madurai, Tamil Nadu is a city rich in culture and history. Explore the vibrant temples, explore the bustling marketplaces, and revel in the unique local cuisine.","[""shopping"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/tamil-nadu/madurai,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
tamil-nadu--mamallapuram,Tamil Nadu,tamil-nadu,Mamallapuram,mamallapuram,city_or_area,IN,12.619722222222222,80.19444444444444,"Visit the ancient city of Mamallapuram, India and explore its rich cultural heritage. From ancient temples to beautiful beaches, there's something for everyone.","[""beach"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/tamil-nadu/mamallapuram,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
tamil-nadu--ooty,Tamil Nadu,tamil-nadu,Ooty,ooty,city_or_area,IN,11.408611111111,76.693888888889,"Experience the beauty of Ooty, Tamil Nadu. From incredible hiking trails to picturesque tea plantations, Ooty has something for everyone.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/tamil-nadu/ooty,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
